,City,State_ab,Mean,displayName,cost-after-aid
6454,68,31,0.20407070827688722,New York University,0.5519590812584443
6455,68,31,0.20407070827688722,Yeshiva University,0.4163288940359004
6456,68,31,0.20407070827688722,The New School,0.7270218104613009
6457,68,31,0.5314444302614295,Columbia University,0.15161165798108472
6458,68,31,0.5314444302614295,New York University,0.5519590812584443
6459,68,31,0.5314444302614295,Yeshiva University,0.4163288940359004
6460,68,31,0.5314444302614295,The New School,0.7270218104613009
6461,68,31,0.36171080100635356,Columbia University,0.15161165798108472
6462,68,31,0.36171080100635356,New York University,0.5519590812584443
6463,68,31,0.36171080100635356,Yeshiva University,0.4163288940359004
6464,68,31,0.36171080100635356,The New School,0.7270218104613009
6465,68,31,0.5492162054212973,Columbia University,0.15161165798108472
6466,68,31,0.5492162054212973,New York University,0.5519590812584443
6467,68,31,0.5492162054212973,Yeshiva University,0.4163288940359004
6468,68,31,0.5492162054212973,The New School,0.7270218104613009
6469,68,31,0.5311767830451665,Columbia University,0.15161165798108472
6470,68,31,0.5311767830451665,New York University,0.5519590812584443
6471,68,31,0.5311767830451665,Yeshiva University,0.4163288940359004
6472,68,31,0.5311767830451665,The New School,0.7270218104613009
6473,68,31,0.4893291113700655,Columbia University,0.15161165798108472
6474,68,31,0.4893291113700655,New York University,0.5519590812584443
6475,68,31,0.4893291113700655,Yeshiva University,0.4163288940359004
6476,68,31,0.4893291113700655,The New School,0.7270218104613009
6477,68,31,0.35485491462053803,Columbia University,0.15161165798108472
6478,68,31,0.35485491462053803,New York University,0.5519590812584443
6479,68,31,0.35485491462053803,Yeshiva University,0.4163288940359004
6480,68,31,0.35485491462053803,The New School,0.7270218104613009
6481,68,31,0.5139403023178248,Columbia University,0.15161165798108472
6482,68,31,0.5139403023178248,New York University,0.5519590812584443
6483,68,31,0.5139403023178248,Yeshiva University,0.4163288940359004
6484,68,31,0.5139403023178248,The New School,0.7270218104613009
6485,68,31,0.3284484284990756,Columbia University,0.15161165798108472
6486,68,31,0.3284484284990756,New York University,0.5519590812584443
6487,68,31,0.3284484284990756,Yeshiva University,0.4163288940359004
6488,68,31,0.3284484284990756,The New School,0.7270218104613009
6489,68,31,0.3781031635900962,Columbia University,0.15161165798108472
6490,68,31,0.3781031635900962,New York University,0.5519590812584443
6491,68,31,0.3781031635900962,Yeshiva University,0.4163288940359004
6492,68,31,0.3781031635900962,The New School,0.7270218104613009
6493,68,31,0.5273720749247499,Columbia University,0.15161165798108472
6494,68,31,0.5273720749247499,New York University,0.5519590812584443
6495,68,31,0.5273720749247499,Yeshiva University,0.4163288940359004
6496,68,31,0.5273720749247499,The New School,0.7270218104613009
6497,68,31,0.5351461971448218,Columbia University,0.15161165798108472
6498,68,31,0.5351461971448218,New York University,0.5519590812584443
6499,68,31,0.5351461971448218,Yeshiva University,0.4163288940359004
6500,68,31,0.5351461971448218,The New School,0.7270218104613009
6501,68,31,0.6427815545773851,Columbia University,0.15161165798108472
6502,68,31,0.6427815545773851,New York University,0.5519590812584443
6503,68,31,0.6427815545773851,Yeshiva University,0.4163288940359004
6504,68,31,0.6427815545773851,The New School,0.7270218104613009
6505,68,31,0.5911668183334226,Columbia University,0.15161165798108472
6506,68,31,0.5911668183334226,New York University,0.5519590812584443
6507,68,31,0.5911668183334226,Yeshiva University,0.4163288940359004
6508,68,31,0.5911668183334226,The New School,0.7270218104613009
6509,68,31,0.590549170911277,Columbia University,0.15161165798108472
6510,68,31,0.590549170911277,New York University,0.5519590812584443
6511,68,31,0.590549170911277,Yeshiva University,0.4163288940359004
6512,68,31,0.590549170911277,The New School,0.7270218104613009
6513,68,31,0.05915415244361909,Columbia University,0.15161165798108472
6514,68,31,0.05915415244361909,New York University,0.5519590812584443
6515,68,31,0.05915415244361909,Yeshiva University,0.4163288940359004
6516,68,31,0.05915415244361909,The New School,0.7270218104613009
6517,68,31,0.5234644255673092,Columbia University,0.15161165798108472
6518,68,31,0.5234644255673092,New York University,0.5519590812584443
6519,68,31,0.5234644255673092,Yeshiva University,0.4163288940359004
6520,68,31,0.5234644255673092,The New School,0.7270218104613009
6521,68,31,0.3232519548540911,Columbia University,0.15161165798108472
6522,68,31,0.3232519548540911,New York University,0.5519590812584443
6523,68,31,0.3232519548540911,Yeshiva University,0.4163288940359004
6524,68,31,0.3232519548540911,The New School,0.7270218104613009
6525,68,31,0.5367561980918812,Columbia University,0.15161165798108472
6526,68,31,0.5367561980918812,New York University,0.5519590812584443
6527,68,31,0.5367561980918812,Yeshiva University,0.4163288940359004
6528,68,31,0.5367561980918812,The New School,0.7270218104613009
6529,68,31,0.5036255903679944,Columbia University,0.15161165798108472
6530,68,31,0.5036255903679944,New York University,0.5519590812584443
6531,68,31,0.5036255903679944,Yeshiva University,0.4163288940359004
6532,68,31,0.5036255903679944,The New School,0.7270218104613009
6533,68,31,0.4734555726209251,Columbia University,0.15161165798108472
6534,68,31,0.4734555726209251,New York University,0.5519590812584443
6535,68,31,0.4734555726209251,Yeshiva University,0.4163288940359004
6536,68,31,0.4734555726209251,The New School,0.7270218104613009
6537,68,31,0.6877792281054282,Columbia University,0.15161165798108472
6538,68,31,0.6877792281054282,New York University,0.5519590812584443
6539,68,31,0.6877792281054282,Yeshiva University,0.4163288940359004
6540,68,31,0.6877792281054282,The New School,0.7270218104613009
